stt,match_ids,by,item_type,foody_item,catid,is_category_failed,name 
42,11035899,relevancy,1,,100642,False,Toàn Quốc [E-Voucher điện tử] 01 Vé xem phim 2D CGV cho 1 người tại Hệ thống CGV toàn quốc - Áp dụng tất cả các ngày (DT
43,11035899,relevancy,1,,100642,False,Voucher Mr. Kent trị giá 400k
44,11035899,relevancy,1,,100642,False,Đà Nẵng [E-Voucher] Vé Núi Thần Tài + tắm bùn (Tặng kèm dịch vụ tắm Onsen Nhật Bản)
45,11035899,relevancy,1,,100642,False,"HCM [E-Voucher] Vé vào cửa trẻ em, người lớn từ 140cm tại Sân băng Vincom Ice Rink Landmark 81 - Áp dụng thứ 7, chủ nhật"
46,11035899,relevancy,1,,100642,False,"HCM [E-Voucher] Vé vào cửa trẻ em dưới 140cm tại Sân băng Vincom Ice Rink Landmark 81 - Áp dụng thứ 7, chủ nhật"
47,11035899,relevancy,1,,100642,False,"HCM [E-Voucher] Vé vào cửa trẻ em dưới 140cm tại Sân băng Vincom Ice Rink Landmark 81 - Áp dụng thứ 7, chủ nhật"
48,11035899,relevancy,1,,100642,False,HCM [E-Voucher] Vé trượt băng người lớn tại Sân trượt băng Vincom Landmark 81 - Áp dụng từ thứ 2 đến thứ 6 (DT)
49,11035899,relevancy,1,,100642,False,[E-voucher] Gói xem phim Galaxy Play Premium 3 THÁNG trên ứng dụng Galaxy Play
50,11035899,relevancy,1,,100642,False,HCM [Voucher] Vé xem kịch tại Sân khấu nhỏ 5B Võ Văn Tần
51,11035899,relevancy,1,,100642,False,Toàn Quốc [E-Voucher] Vé Sân Trượt Băng Vincom Hà Nội Và TP. HCM - Áp Dụng Cuối Tuần
52,11035899,relevancy,1,,100642,False,[Ứng dụng iQiyi - Toàn Quốc] E-Voucher Combo Gói Thành Viên 6 Tháng
53,11035899,relevancy,1,,100642,False,Hà Nội [E-Voucher] Vé vào cửa tại Thủy Cung Aquarium Times City - Áp dụng cho khách hàng trên 140 cm
54,11035899,relevancy,1,,100642,False,"HCM [E-Voucher] Vé vào cửa, giày trượt, 1 đôi vớ trẻ dưới 140cm Sân băng Vincom Ice Rink Landmark 81 - Thứ 7 và chủ nhật"
55,11035899,relevancy,1,,100642,False,"Đà Nẵng [E-Voucher] Combo vé Bà Nà Hills+ăn trưa buffet -Cáp treo 2 chiều, tham quan Cầu Vàng, Làng Pháp, Fantasy Park"
56,11035899,relevancy,1,,100642,False,HỒ CHÍ MINH [E-VOUCHER] 01 MÃ VỆ SINH VÀ BẢO DƯỠNG TẤT CẢ CÁC LOẠI MÁY TÍNH LAPTOP
57,11035899,relevancy,1,,100642,False,HCM voucher cắt chữ xốp cưới dán tường
58,11035899,relevancy,1,,100642,False,"HCM [E-Voucher] Vé vào cửa trẻ em, người lớn từ 140cm tại Sân băng Vincom Ice Rink Landmark 81 - Áp dụng thứ 7, chủ nhật"
59,11035899,relevancy,1,,100642,False,HCM [E-Voucher] Vé vào cửa trẻ em cao dưới 140cm tại Sân băng Vincom Ice Rink Landmark 81 - Áp dụng thứ 2 - thứ 6
60,11035899,relevancy,1,,100642,False,Toàn Quốc [E-Voucher điện tử] 01 Vé xem phim 2D CGV tại Hệ thống CGV toàn quốc - Áp dụng tất cả các ngày
61,11035899,relevancy,1,,100642,False,HCM [Evoucher]- Suối Tiên - Biển Nhân Tạo Nước Mặn Đầu Tiên Tại Sài Gòn
62,11035899,relevancy,1,,100642,False,[Ứng dụng iQiyi] E-Voucher Combo Gói Thành Viên 3 Tháng
63,11035899,relevancy,1,,100642,False,Hà Nội [E-Voucher] Vé vào cửa tại Khu vui chơi giáo dục trẻ em VinKE - Áp dụng cho khách hàng trên 140 cm
64,11035899,relevancy,1,,100642,False,HCM [E-Voucher] Vé trượt băng người lớn tại Sân trượt băng Vincom Landmark 81 - Áp dụng từ thứ 2 đến thứ 6 (DT)
65,11035899,relevancy,1,,100642,False,Hà Nội [E-Voucher] Vé trọn gói tham quan tại Đài quan sát Lotte Hà Nội  Sky  - Hanoi Sky Lotte Observation Deck
66,11035899,relevancy,1,,100642,False,HCM [E-Voucher] Vé trượt băng người lớn tại Sân trượt băng Vincom Landmark 81 - Áp dụng từ thứ 2 đến thứ 6 (DT)
67,11035899,relevancy,1,,100642,False,HCM [E-Voucher] Người lớn BOM TẤN SUỐI TIÊN - Trọn Gói Vui Chơi Tại Biển Tiên Đồng - Ngọc Nữ (HD)
68,11035899,relevancy,1,,100642,False,[Toàn Quốc] - Evoucher tiNiWorld VÀ tiNiPark - Siêu Vé Thần Kỳ Vui Chơi Thả Ga Gói 06 Tháng MGK06
69,11035899,relevancy,1,,100642,False,[Toàn Quốc] - Evoucher tiNiWorld VÀ tiNiPark - Siêu Vé Thần Kỳ Vui Chơi Thả Ga Gói 03 Tháng MGK03
70,11035899,relevancy,1,,100642,False,[Toàn Quốc] - Evoucher tiNiWorld VÀ tiNiPark - Siêu Vé Thần Kỳ Vui Chơi Thả Ga Gói 01 Tháng MGK01
71,11035899,relevancy,1,,100642,False,Toàn quốc [E-voucher] Gói Galaxy Play Mobile 3 Tháng trên ứng dụng Galaxy Play
72,11035899,relevancy,1,,100642,False,Hà Nội [E-Voucher] Vé vào cửa tại Thủy Cung Aquarium - Áp dụng cho khách hàng từ 80 cm đến dưới 140 cm
73,11035899,relevancy,1,,100642,False,HCM [E-Voucher] Dream Kids Vạn Hạnh Mall - Bé Chơi Thả Ga Không Lo Về Giá (HD)
74,11035899,relevancy,1,,100642,False,[E-voucher] - Gói xem phim Galaxy Play Premium 6 THÁNG trên ứng dụng Galaxy Play
75,11035899,relevancy,1,,100642,False,"HCM [E-Voucher] Vé vào cửa trẻ em dưới 140cm tại Sân băng Vincom Ice Rink Landmark 81 - Áp dụng thứ 7, chủ nhật"
76,11035899,relevancy,1,,100642,False,Toàn quốc [E-voucher] - Phim thuê 1990 trên ứng dụng Galaxy Play
77,11035899,relevancy,1,,100642,False,Toàn quốc [E-voucher] - Phim thuê Trạng Tí Phiêu Lưu Ký trên ứng dụng Galaxy Play
78,11035899,relevancy,1,,100642,False,HCM [E-Voucher] Vòng quanh khám phá TP HCM – 10 điều thú vị cùng Hop on – Hop off - Vé trẻ em từ 2 đến dưới 12 tuổi DT
79,11035899,relevancy,1,,100642,False,Toàn quốc [E-voucher] - Phim thuê Quá Nhanh Quá Nguy Hiểm 9 trên ứng dụng Galaxy Play
80,11035899,relevancy,1,,100642,False,Toàn quốc [E-voucher] - Phim thuê Lọ Lem - Cinderella trên ứng dụng Galaxy Play
81,11035899,relevancy,1,,100642,False,[E-voucher] - Gói xem phim Galaxy Play Premium 12 THÁNG trên ứng dụng Galaxy Play
82,11035899,relevancy,1,,100642,False,[Ứng dụng iQiyi - Toàn Quốc] E-Voucher Combo Gói Thành Viên 2 Tháng
83,11035899,relevancy,1,,100642,False,Toàn quốc [E-voucher] - Phim thuê Secret Zoo - Sở Thú Thoát Ế trên ứng dụng Galaxy Play
84,11035899,relevancy,1,,100642,False,Toàn quốc [E-voucher] - Phim thuê Venom trên ứng dụng Galaxy Play
85,11035899,relevancy,1,,100642,False,"HCM [E-Voucher] Khu Vui Chơi Dream Kids Vạn Hạnh Mall - Bé Chơi Cả Ngày, Ăn Uống No Say, Học Nhiều Điều Hay (HD)"
86,11035899,relevancy,1,,100642,False,Toàn quốc - [E-voucher] Vé Bỏng Nước Lotte Cinema - Harmony Plus Combo
87,11035899,relevancy,1,,100642,False,Toàn quốc - [E-voucher] Vé Bỏng Nước Lotte Cinema - Harmony Combo
88,11035899,relevancy,1,,100642,False,Toàn quốc - [E-voucher] Vé Bỏng Nước Lotte Cinema - Harmony Couple Combo
89,11035899,relevancy,1,,100642,False,Toàn quốc [E-voucher] - Phim thuê Unhinged - Kẻ cuồng sát trên ứng dụng Galaxy Play
90,11035899,relevancy,1,,100642,False,Toàn quốc [E-voucher] - Phim thuê Jumanji: The Next Level - Trò Chơi Kỳ Ảo: Thăng Cấp trên ứng dụng Galaxy Play
91,11035899,relevancy,1,,100642,False,Toàn quốc [E-voucher] - Phim thuê Zombieland: Vùng Đất Thây Ma trên ứng dụng Galaxy Play
92,11035899,relevancy,1,,100642,False,Toàn quốc [E-voucher] - Phim thuê Đại Chiến Pixels trên ứng dụng Galaxy Play
93,11035899,relevancy,1,,100642,False,Hà Nội [E-Voucher] Vé vào cửa tại VinKE và Aquarium Times City - Áp dụng cho khách hàng trên 140 cm
94,11035899,relevancy,1,,100642,False,Toàn quốc [E-voucher] - Phim thuê ODE TO JOY	- Hễ Vui Là Xỉu trên ứng dụng Galaxy Play
95,11035899,relevancy,1,,100642,False,HCM [E-Voucher] 01 Vé xem kịch tại Sân khấu nhỏ 5B Võ Văn Tần - Áp dụng tất cả các ngày kể cả Lễ và Tết
96,11035899,relevancy,1,,100642,False,Hà Nội [E-Voucher] Vé vào cửa tại Thủy Cung Aquarium - Áp dụng cho khách hàng từ 80 cm đến dưới 140 cm (DT)
97,11035899,relevancy,1,,100642,False,HỒ CHÍ MINH [E-VOUCHER] 01 MÃ VỆ SINH VÀ BẢO DƯỠNG TẤT CẢ CÁC LOẠI MÁY TÍNH LAPTOP
98,11035899,relevancy,1,,100642,False,Toàn quốc [E-voucher] - Phim thuê Golden Holiday - Kỳ Nghỉ Nhớ Đời trên ứng dụng Galaxy Play
99,11035899,relevancy,1,,100642,False,Toàn quốc [E-voucher] - Phim thuê Fantasy Island - Đảo Kinh Hoàng trên ứng dụng Galaxy Play
0,11035931,relevancy,1,,100642,False,Thẻ Nạp Viettel 200K - C3TEK STORE
1,11035931,relevancy,1,,100642,False,Mã thẻ Viettel 100k
2,11035931,relevancy,1,,100642,False,Thẻ Nạp Viettel 100K - C3TEK STORE
3,11035931,relevancy,1,,100642,False,Thẻ cào vietnamobile 10k (Nhận mã thẻ + seri trong mục chát SHOPEE)
4,11035931,relevancy,1,,100642,False,Thẻ nạp Viettel 50K - C3TEK STORE
5,11035931,relevancy,1,,100642,False,Thẻ Nạp Vina 200k - C3TEK STORE
6,11035931,relevancy,1,,100642,False,Thẻ Nạp Vina 100k - C3TEK STORE
7,11035931,relevancy,1,,100642,False,Thẻ Cào Mobifone 100K Siêu Rẻ
8,11035931,relevancy,1,,100642,False,Thẻ Nạp Vina 500k - C3TEK STORE
9,11035931,relevancy,1,,100642,False,Thẻ nạp Mobifone 100k
10,11035931,relevancy,1,,100642,False,Mã thẻ Viettel 20k ( nhận mả thẻ + seri )
11,11035931,relevancy,1,,100642,False,Thẻ cào Viettel 100k
12,11035931,relevancy,1,,100642,False,Bán sỉ thẻ data Mobi đủ loại 1g-2.8g-1.5gb-10 ngày và 3.5-5gb 30 ngày
13,11035931,relevancy,1,,100642,False,Thẻ Nạp Vina 50k - C3TEK STORE
14,11035931,relevancy,1,,100642,False,Thẻ nạp Viettel 20k ( siêu nhanh 5 phút )
15,11035931,relevancy,1,,100642,False,Mã Thẻ cào Viettel 20k ( nhận mả thẻ + seri )
16,11035931,relevancy,1,,100642,False,Thẻ nạp viettel 50k
17,11035931,relevancy,1,,100642,False,Thẻ Cào Mobifone 100k / Mobi
18,11035931,relevancy,1,,100642,False,Thẻ Cào Mobifone 50K Siêu Rẻ
19,11035931,relevancy,1,,100642,False,Thẻ nạp điện thoại Vietnammobile 500.000 đ
20,11035931,relevancy,1,,100642,False,Thẻ Viettel 100k
21,11035931,relevancy,1,,100642,False,Thẻ cào Viettel 200k
22,11035931,relevancy,1,,100642,False,Thẻ nạp vina 50k
23,11035931,relevancy,1,,100642,False,"thẻ viettel 50k- Thanh toán thuê bao trả trước, trả sau, internetvietetl."
24,11035931,relevancy,1,,100642,False,[INTERNET] Thẻ Nạp Viettel 100K - C3TEK STORE
25,11035931,relevancy,1,,100642,False,Thẻ Cào Mobifone 200k / Mobi
26,11035931,relevancy,1,,100642,False,[INTERNET] Thẻ Nạp Viettel 50K - C3TEK STORE
27,11035931,relevancy,1,,100642,False,Thẻ nạp Vina 100k
28,11035931,relevancy,1,,100642,False,Thẻ Nạp Viettel 300K - C3TEK STORE
29,11035931,relevancy,1,,100642,False,Thẻ cào Viettel 200.000đ Chiết Khấu Cao
30,11035931,relevancy,1,,100642,False,Thẻ Nạp Viettel 500K - C3TEK STORE
31,11035931,relevancy,1,,100642,False,Thẻ điện thoại Mobi/Mobifone 100k
32,11035931,relevancy,1,,100642,False,Thẻ cào Mobi 100.000đ
33,11035931,relevancy,1,,100642,False,Nạp thẻ viettel 50k
34,11035931,relevancy,1,,100642,False,Thẻ điện thoại Viettel 100k
35,11035931,relevancy,1,,100642,False,Thẻ cào Viettel 50.000đ Chiết Khấu Cao
36,11035931,relevancy,1,,100642,False,Thẻ cào Viettel 100k
37,11035931,relevancy,1,,100642,False,Thẻ cào Mobi 200.000đ Chiết Khấu Cao
38,11035931,relevancy,1,,100642,False,Nạp thẻ Viettel 100k
39,11035931,relevancy,1,,100642,False,Thẻ nạp Viettel 20k ( nạp siêu nhanh 1-10 nạp  xong )
40,11035931,relevancy,1,,100642,False,Thẻ nạp Mobifone 50k
41,11035931,relevancy,1,,100642,False,Thẻ Nạp Viettel 20K - C3TEK STORE
42,11035931,relevancy,1,,100642,False,Thẻ điện thoại MOBI/MobiFone 200k
43,11035931,relevancy,1,,100642,False,"Thẻ Mobifone 100k-Thanh toán trả trước, trả sau-Yêu cầu OTP mobinext"
44,11035931,relevancy,1,,100642,False,Thẻ nạp Vina 100k
45,11035931,relevancy,1,,100642,False,Thẻ Viettel 10k
46,11035931,relevancy,1,,100642,False,Thẻ nạp Mobifone 200k
47,11035931,relevancy,1,,100642,False,Thẻ nạp Vina 200k
48,11035931,relevancy,1,,100642,False,Nạp thẻ viettel 200k
49,11035931,relevancy,1,,100642,False,Thẻ Viettel 50k
50,11035931,relevancy,1,,100642,False,Mã thẻ vinaphone 500k
51,11035931,relevancy,1,,100642,False,Thẻ Vinaphone 100k - Nạp trực tiếp vào thuê bao
52,11035931,relevancy,1,,100642,False,"Thẻ Viettel 100k- thanh toán trả trước, trả sau, gạch cước internet"
53,11035931,relevancy,1,,100642,False,Thẻ cào Vinaphone 100.000đ
54,11035931,relevancy,1,,100642,False,Thẻ Cào Mobifone 200K Siêu Rẻ
55,11035931,relevancy,1,,100642,False,"Thẻ Vinaphone 100k-Thanh toán trả trước, trả sau"
56,11035931,relevancy,1,,100642,False,Mã thẻ và Seri Thẻ cào Viettel / Mobi / Vina nạp điện thoại hoặc game
57,11035931,relevancy,1,,100642,False,"Thẻ Mobifone 50k-Thanh toán trả trước, trả sau-Yêu cầu OTP mobinext"
58,11035931,relevancy,1,,100642,False,Thẻ Nạp Mobifone 50.000đ
59,11035931,relevancy,1,,100642,False,"Thẻ Viettel 200k-Mã nạp chậm-Thanh toán thuê bao trả trước, trả sau, cước internet"
60,11035931,relevancy,1,,100642,False,Thẻ Cào Viettel 50.000đ
61,11035931,relevancy,1,,100642,False,Thẻ nạp mobi 50k ( nạp siêu nhanh 5p )(chỉ nạp trả trước/ không cần otp mật khẩu )
62,11035931,relevancy,1,,100642,False,"thẻ Viettel 500k-Nạp chậm - Thanh toán trả trước , trả sau, cước internet."
63,11035931,relevancy,1,,100642,False,Thẻ Nạp Mobifone 100.000đ
64,11035931,relevancy,1,,100642,False,Thẻ nạp điện thoại Viettel 50.000 đ
65,11035931,relevancy,1,,100642,False,Thẻ Cào Viettel 200.000đ
66,11035931,relevancy,1,,100642,False,Thẻ Cào Viettel 100k
67,11035931,relevancy,1,,100642,False,Thẻ nạp viettel 50k ( nap siêu nhanh )
68,11035931,relevancy,1,,100642,False,Thẻ cào Viettel 500k
69,11035931,relevancy,1,,100642,False,Thẻ Cào Viettel 200k
70,11035931,relevancy,1,,100642,False,"{Combo 10} thẻ data 3g mobifone loại 3,5Gb và 5Gb"
71,11035931,relevancy,1,,100642,False,Mã thẻ Mobi 200K
72,11035931,relevancy,1,,100642,False,Thẻ Cào Mobifone 500k / Mobi
73,11035931,relevancy,1,,100642,False,Mã thẻ cào điện thoại mobifone 100k
74,11035931,relevancy,1,,100642,False,Thẻ cào Mobi 100k
75,11035931,relevancy,1,,100642,False,Nạp tiền điện thoại trả trước (Thanh toán trả sau) mobifone 200k
76,11035931,relevancy,1,,100642,False,Thẻ cào Vinaphone 20.000đ
77,11035931,relevancy,1,,100642,False,Thẻ Mobi 50K
78,11035931,relevancy,1,,100642,False,Thẻ mobi 100k ( nạp siêu nhanh 5p ) ( chỉ nạp trả trước/ không cần otp mật khẩu )
79,11035931,relevancy,1,,100642,False,Thẻ nạp vina 20k
80,11035931,relevancy,1,,100642,False,Thẻ Điện Thoại Viettel 200k
81,11035931,relevancy,1,,100642,False,Thẻ Viettel 100k ( Trả trước + Trả sau) Nạp thẻ siêu nhanh!
82,11035931,relevancy,1,,100642,False,Thẻ nạp mobi 20k ( nạp siêu nhanh 5p )( chỉ nạp trả trước/ không cần otp mật khẩu )
83,11035931,relevancy,1,,100642,False,Thẻ nạp Viettel 50k ( nạp siêu nhanh 1-10 phút nạp xong )
84,11035931,relevancy,1,,100642,False,Thẻ Vinaphone 100k ( Trả trước + trả sau) Nạp thẻ siêu nhanh!
85,11035931,relevancy,1,,100642,False,Thẻ cào Viettel 50k
86,11035931,relevancy,1,,100642,False,"Thẻ Vinaphone 200k-Thanh toán trả trước, trả sau"
87,11035931,relevancy,1,,100642,False,Thẻ cào Viettel 500.000đ Viettel
88,11035931,relevancy,1,,100642,False,Thẻ Điện Thoại Viettel 200K
89,11035931,relevancy,1,,100642,False,"Thẻ cào điện thoại 50.000đ (Bán kèm sim, không bán lẻ)"
90,11035931,relevancy,1,,100642,False,Nạp tiền điện thoại trả trước (Thanh toán trả sau) Vinaphone 500k
91,11035931,relevancy,1,,100642,False,Thẻ Cào Viettel 500.000đ
92,11035931,relevancy,1,,100642,False,thẻ cào viettel 10k (.nap siêu nhanh)
93,11035931,relevancy,1,,100642,False,Thẻ vinaphone 50k
94,11035931,relevancy,1,,100642,False,Mã thẻ cào điện thoại Viettel 500k
95,11035931,relevancy,1,,100642,False,Thẻ cào Viettel 200k
96,11035931,relevancy,1,,100642,False,Thẻ cào Mobi 200k
97,11035931,relevancy,1,,100642,False,Thẻ Điện Thoại Viettel 100K
98,11035931,relevancy,1,,100642,False,Thẻ Điện Thoại Viettel 50K
99,11035931,relevancy,1,,100642,False,Combo 10 Thẻ data 1.4gb 10 ngày
0,11035922,relevancy,1,,100642,False,"HCM [Voucher Giấy] - Chạy vitamin C trắng sáng da mặt, giảm thâm nám tại Beauty Royal Spa"
1,11035922,relevancy,1,,100642,False,"HCM [Voucher giấy] - Cấy Tảo Xoắn Nano + Thải Độc Chì Giảm Thâm - Mụn - Nám, Trắng Sáng Da tại Kama Home Spa"
2,11035922,relevancy,1,,100642,False,HCM [Voucher]-Tắm Trắng Phi Thuyền Dưỡng Chất Thiên Nhiên Body& Đắp mặt nạ
3,11035922,relevancy,1,,100642,False,HCM [e-Voucher] - Liệu trình 80 phút Massage Body + Massage Foot + Xông mũi + Đắp mặt nạ tại Paradise Spa
4,11035922,relevancy,1,,100642,False,HCM [Voucher giấy] Thải độc chì taị bee spa
5,11035922,relevancy,1,,100642,False,Hồ Chí Minh [Voucher giấy] Triệt Lông Vĩnh Viễn Opt công nghệ mới nhất(10 Lần tặng 10 lần bảo hành)Tại Kama Home spa
6,11035922,relevancy,1,,100642,False,[Mã BMBAU50 giảm 7% tối đa 50K đơn 99K] Toàn quốc [E-Voucher] Bảo hiểm TNDS xe máy bắt buộc - Bảo Hiểm Quân Đội MIC
7,11035922,relevancy,1,,100642,False,Hồ Chí Minh [Voucher] - Gói 1 Lần Cạo Vôi Răng & Đánh Bóng Tại Nha Khoa Thẩm Mỹ Hồng Ân
8,11035922,relevancy,1,,100642,False,Hồ Chí Minh [Voucher giấy] Lấy nhân mụn chuyên sâu tại Kama Home Spa
9,11035922,relevancy,1,,100642,False,HN [Voucher] - Nâng cơ trẻ hóa chuyên sâu/ Chăm sóc da chuyên sâu Tinh Tế Beauty Clinic & Spa
10,11035922,relevancy,1,,100642,False,HN[Voucher]- Tạo má lúm đồng tiền duyên dáng
11,11035922,relevancy,1,,100642,False,Hồ Chí Minh [Voucher giấy]Trải nghiệm triệt lông công nghệ Opt mới nhất 2020 tại Kama Home Spa
12,11035922,relevancy,1,,100642,False,Hồ Chí Minh [E-Voucher] - Chăm sóc da mặt giúp nâng cơ+ oxy trẻ hóa+Chạy Vitamin C tại BEE Spa
13,11035922,relevancy,1,,100642,False,HCM [Voucher giấy] - Tắm trắng phi thuyền dưỡng chất thiên nhiên body + tẩy da chết mặt tại Kama Home Spa
14,11035922,relevancy,1,,100642,False,Hồ Chí Minh [E-Voucher] - Liệu trình thanh tẩy tế bào chết toàn thân tại Bee spa
15,11035922,relevancy,1,,100642,False,HN[VOUCHER]- LAZER CACBON trả lại làn da mịn màng săn chắc
16,11035922,relevancy,1,,100642,False,HN [Voucher] - Tắm trắng COMBO TOÀN THÂN VIP Phi Thuyền Hàn Quốc tại Viện thẩm mỹ quốc tế Korea
17,11035922,relevancy,1,,100642,False,HN[VOUCHER]- TIÊM FILLER LÀM ĐẸP KHÔNG PHẪU THUẬT
18,11035922,relevancy,1,,100642,False,HN [Voucher] - Triệt Lông Vĩnh Viễn Nano light Hàn Quốc công nghệ mới nhất 2020 (10 Lần) Tại VTMQT KOREA
19,11035922,relevancy,1,,100642,False,HCM [Voucher Giấy] - Triệt lông vĩnh viễn công nghệ không đau SHR - OPT ( trọn gói 10 lần)
20,11035922,relevancy,1,,100642,False,HN[VOUCHER] - Triệt lông nách 1 lần vĩnh viễn  tại Viện Thẩm Mỹ Quốc Tế Korea
